,Unnamed: 0,path,choice_Petr,choice_Eugene,origin,output_classes,organoid/background_ratio,image_is_empty,new_filename,usage
874,1478,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/D03_1.png,retina,satisfactory,june_19,,0.08116071955383224,False,unclassified_874.png,not_used
875,1480,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/D05_1.png,retina,satisfactory,june_19,,0.07372716020894082,False,unclassified_875.png,not_used
876,1481,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/D06_1.png,retina,satisfactory,june_19,,0.0845751775923361,False,unclassified_876.png,not_used
877,1482,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/D07_1.png,retina,satisfactory,june_19,,0.0733900634129424,False,unclassified_877.png,not_used
878,1483,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/D08_1.png,retina,satisfactory,june_19,,0.07484321081845352,False,unclassified_878.png,not_used
879,1484,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/D09_1.png,retina,satisfactory,june_19,,0.06626161779852814,False,unclassified_879.png,not_used
880,1485,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/D10_1.png,retina,satisfactory,june_19,,0.07137948895930964,False,unclassified_880.png,not_used
881,1486,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/D11_1.png,retina,satisfactory,june_19,,0.06954825535292904,False,unclassified_881.png,not_used
882,1487,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/D12_1.png,retina,satisfactory,june_19,,0.08158147452773971,False,unclassified_882.png,not_used
883,1488,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/E01_1.png,retina,satisfactory,june_19,,0.07922678243792416,False,unclassified_883.png,not_used
884,1489,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/E02_1.png,retina,satisfactory,june_19,,0.07853288251754635,False,unclassified_884.png,not_used
885,1490,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/E03_1.png,retina,satisfactory,june_19,,0.07322529043086043,False,unclassified_885.png,not_used
886,1491,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/E04_1.png,retina,satisfactory,june_19,,0.07284776892566057,False,unclassified_886.png,not_used
887,1492,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/E05_1.png,retina,satisfactory,june_19,,0.07521002998740826,False,unclassified_887.png,not_used
888,1493,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/E06_1.png,retina,satisfactory,june_19,,0.0702673371071012,False,unclassified_888.png,not_used
889,1494,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/E07_1.png,retina,satisfactory,june_19,,0.07035716494607376,False,unclassified_889.png,not_used
890,1495,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/E08_1.png,retina,satisfactory,june_19,,0.0828910835567727,False,unclassified_890.png,not_used
891,1497,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/E10_1.png,retina,satisfactory,june_19,,0.07126277827962765,False,unclassified_891.png,not_used
892,1498,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/E11_1.png,retina,satisfactory,june_19,,0.07439663043592336,False,unclassified_892.png,not_used
893,1499,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/E12_1.png,retina,satisfactory,june_19,,0.07817930855353274,False,unclassified_893.png,not_used
894,1500,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/F01_1.png,retina,satisfactory,june_19,,0.08471127096923997,False,unclassified_894.png,not_used
895,1501,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/F02_1.png,retina,satisfactory,june_19,,0.07730607943481535,False,unclassified_895.png,not_used
896,1502,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/F03_1.png,retina,satisfactory,june_19,,0.0828503064727215,False,unclassified_896.png,not_used
897,1504,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/F05_1.png,retina,satisfactory,june_19,,0.09133181945791888,False,unclassified_897.png,not_used
898,1506,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/F07_1.png,satisfactory,satisfactory,june_19,,0.07605641697554003,False,unclassified_898.png,not_used
899,1507,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/F08_1.png,satisfactory,satisfactory,june_19,,0.0813859265287716,False,unclassified_899.png,not_used
900,1508,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/F09_1.png,satisfactory,satisfactory,june_19,,0.08361971936669918,False,unclassified_900.png,not_used
901,1509,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/F10_1.png,satisfactory,satisfactory,june_19,,0.07575187180007985,False,unclassified_901.png,not_used
902,1510,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/F11_1.png,satisfactory,satisfactory,june_19,,0.07626582000929685,False,unclassified_902.png,not_used
903,1511,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/F12_1.png,satisfactory,satisfactory,june_19,,0.08057456779462033,False,unclassified_903.png,not_used
904,1512,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/G01_1.png,satisfactory,satisfactory,june_19,,0.09540786776458283,False,unclassified_904.png,not_used
905,1513,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/G02_1.png,retina,satisfactory,june_19,,0.0850690669028714,False,unclassified_905.png,not_used
906,1514,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/G03_1.png,retina,satisfactory,june_19,,0.07986772142321755,False,unclassified_906.png,not_used
907,1515,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/G04_1.png,retina,satisfactory,june_19,,0.07489178665297147,False,unclassified_907.png,not_used
908,1516,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/G05_1.png,retina,satisfactory,june_19,,0.07555307476005751,False,unclassified_908.png,not_used
909,1517,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/G06_1.png,retina,satisfactory,june_19,,0.08039276958896513,False,unclassified_909.png,not_used
910,1518,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/G07_1.png,satisfactory,satisfactory,june_19,,0.08245123432130186,False,unclassified_910.png,not_used
911,1519,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/G08_1.png,satisfactory,satisfactory,june_19,,0.07352641266834778,False,unclassified_911.png,not_used
912,1520,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/G09_1.png,retina,satisfactory,june_19,,0.07159170136662199,False,unclassified_912.png,not_used
913,1521,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/G10_1.png,retina,satisfactory,june_19,,0.07584974859923843,False,unclassified_913.png,not_used
914,1523,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/G12_1.png,retina,satisfactory,june_19,,0.09318529746250938,False,unclassified_914.png,not_used
915,1524,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/H01_1.png,retina,satisfactory,june_19,,0.09740562790456488,False,unclassified_915.png,not_used
916,1525,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/H02_1.png,retina,satisfactory,june_19,,0.08625149444125374,False,unclassified_916.png,not_used
917,1526,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/H03_1.png,retina,satisfactory,june_19,,0.0930664410402565,False,unclassified_917.png,not_used
918,1527,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/H04_1.png,retina,satisfactory,june_19,,0.08292481784565177,False,unclassified_918.png,not_used
919,1528,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/H05_1.png,satisfactory,satisfactory,june_19,,0.09694837338032863,False,unclassified_919.png,not_used
920,1529,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/H06_1.png,satisfactory,satisfactory,june_19,,0.0849075013487823,False,unclassified_920.png,not_used
921,1530,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/H07_1.png,retina,satisfactory,june_19,,0.09893711986433527,False,unclassified_921.png,not_used
922,1531,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/H08_1.png,retina,satisfactory,june_19,,0.09324144595153536,False,unclassified_922.png,not_used
923,1532,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/H09_1.png,retina,satisfactory,june_19,,0.08007271491016768,False,unclassified_923.png,not_used
924,1533,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/H10_1.png,retina,satisfactory,june_19,,0.07723353561414825,False,unclassified_924.png,not_used
925,1534,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/H11_1.png,retina,satisfactory,june_19,,0.0947040576240771,False,unclassified_925.png,not_used
926,1535,rxGFP_june19/Eugene/bf_d6/pl7/Scan _MyScan_ 2019-06-25 16.41.15/H12_1.png,satisfactory,satisfactory,june_19,,0.08079875110392233,False,unclassified_926.png,not_used
927,1538,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/A03_1.png,,non-retina,may_14,,0.09505336787518592,False,unclassified_927.png,not_used
928,1539,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/A04_1.png,,non-retina,may_14,,0.09032356060565684,False,unclassified_928.png,not_used
929,1540,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/A05_1.png,,non-retina,may_14,,0.08491264873818108,False,unclassified_929.png,not_used
930,1541,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/A06_1.png,,non-retina,may_14,,0.07886523153450008,False,unclassified_930.png,not_used
931,1549,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/B02_1.png,retina,non-retina,may_14,,0.10187064079817837,False,unclassified_931.png,not_used
932,1553,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/B06_1.png,,non-retina,may_14,,0.07942568914047811,False,unclassified_932.png,not_used
933,1558,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/B11_1.png,,retina,may_14,,0.0659077619754691,False,unclassified_933.png,not_used
934,1559,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/B12_1.png,,retina,may_14,,0.04630870652110894,False,unclassified_934.png,not_used
935,1567,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/C08_1.png,satisfactory,retina,may_14,,0.07636286477358216,False,unclassified_935.png,not_used
936,1568,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/C09_1.png,satisfactory,retina,may_14,,0.07509226481885968,False,unclassified_936.png,not_used
937,1569,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/C10_1.png,satisfactory,retina,may_14,,0.08170064696994778,False,unclassified_937.png,not_used
938,1570,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/C11_1.png,,non-retina,may_14,,0.07201517872883383,False,unclassified_938.png,not_used
939,1576,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/D05_1.png,satisfactory,retina,may_14,,0.07925472014672992,False,unclassified_939.png,not_used
940,1577,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/D06_1.png,,retina,may_14,,0.07332957118497191,False,unclassified_940.png,not_used
941,1579,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/D08_1.png,satisfactory,retina,may_14,,0.07511057513070357,False,unclassified_941.png,not_used
942,1582,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/D11_1.png,,retina,may_14,,0.07406494363654642,False,unclassified_942.png,not_used
943,1583,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/D12_1.png,,retina,may_14,,0.06482284684278714,False,unclassified_943.png,not_used
944,1585,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/E02_1.png,,retina,may_14,,0.0837257721590458,False,unclassified_944.png,not_used
945,1586,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/E03_1.png,satisfactory,retina,may_14,,0.07688670265357382,False,unclassified_945.png,not_used
946,1589,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/E06_1.png,,retina,may_14,,0.07521670875708142,False,unclassified_946.png,not_used
947,1592,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/E09_1.png,,retina,may_14,,0.07323642024545518,False,unclassified_947.png,not_used
948,1594,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/E11_1.png,non-retina,retina,may_14,,0.07547095448585844,False,unclassified_948.png,not_used
949,1595,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/E12_1.png,non-retina,retina,may_14,,0.07062869766342135,False,unclassified_949.png,not_used
950,1596,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/F01_1.png,,retina,may_14,,0.07597551577988723,False,unclassified_950.png,not_used
951,1597,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/F02_1.png,,retina,may_14,,0.07573170539499745,False,unclassified_951.png,not_used
952,1600,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/F05_1.png,satisfactory,retina,may_14,,0.07251126837766785,False,unclassified_952.png,not_used
953,1601,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/F06_1.png,satisfactory,retina,may_14,,0.0678558237556217,False,unclassified_953.png,not_used
954,1602,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/F07_1.png,,retina,may_14,,0.07357854564136257,False,unclassified_954.png,not_used
955,1603,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/F08_1.png,,retina,may_14,,0.07397337210553527,False,unclassified_955.png,not_used
956,1604,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/F09_1.png,satisfactory,retina,may_14,,0.07963558178084781,False,unclassified_956.png,not_used
957,1606,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/F11_1.png,non-retina,retina,may_14,,0.07665163573144806,False,unclassified_957.png,not_used
958,1607,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/F12_1.png,non-retina,retina,may_14,,0.06959559329174769,False,unclassified_958.png,not_used
959,1608,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/G01_1.png,,retina,may_14,,0.07465544114578859,False,unclassified_959.png,not_used
960,1612,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/G05_1.png,satisfactory,retina,may_14,,0.06629218949263149,False,unclassified_960.png,not_used
961,1613,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/G06_1.png,,retina,may_14,,0.08041010960493455,False,unclassified_961.png,not_used
962,1616,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/G09_1.png,,retina,may_14,,0.08317873423089155,False,unclassified_962.png,not_used
963,1622,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/H03_1.png,,retina,may_14,,0.08819115012238551,False,unclassified_963.png,not_used
964,1625,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/H06_1.png,satisfactory,retina,may_14,,0.07010452257454138,False,unclassified_964.png,not_used
965,1626,rxGFP_may14/Eugene/BF_D6/pl1/Scan _MyScan_ 2019-05-20 23.42.46/H07_1.png,,retina,may_14,,0.07927491533144956,False,unclassified_965.png,not_used
966,1635,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/A04_1.png,satisfactory,satisfactory,may_14,,0.07911136432374642,False,unclassified_966.png,not_used
967,1636,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/A05_1.png,satisfactory,satisfactory,may_14,,0.07207422666014943,False,unclassified_967.png,not_used
968,1640,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/A09_1.png,retina,non-retina,may_14,,0.06354263302002912,False,unclassified_968.png,not_used
969,1641,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/A10_1.png,retina,satisfactory,may_14,,0.04656636019359422,False,unclassified_969.png,not_used
970,1645,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/B02_1.png,retina,satisfactory,may_14,,0.06837071159718522,False,unclassified_970.png,not_used
971,1649,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/B06_1.png,satisfactory,retina,may_14,,0.07104025032150144,False,unclassified_971.png,not_used
972,1651,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/B08_1.png,retina,satisfactory,may_14,,0.05933193703711701,False,unclassified_972.png,not_used
973,1657,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/C02_1.png,retina,satisfactory,may_14,,0.07603150902666182,False,unclassified_973.png,not_used
974,1661,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/C06_1.png,retina,satisfactory,may_14,,0.07841132306655269,False,unclassified_974.png,not_used
975,1662,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/C07_1.png,retina,satisfactory,may_14,,0.07809654695490162,False,unclassified_975.png,not_used
976,1663,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/C08_1.png,retina,satisfactory,may_14,,0.07337745055609908,False,unclassified_976.png,not_used
977,1666,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/C11_1.png,satisfactory,satisfactory,may_14,,0.056815308318324674,False,unclassified_977.png,not_used
978,1668,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/D01_1.png,retina,satisfactory,may_14,,0.06364314315484773,False,unclassified_978.png,not_used
979,1669,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/D02_1.png,retina,satisfactory,may_14,,0.06812912446394466,False,unclassified_979.png,not_used
980,1672,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/D05_1.png,retina,satisfactory,may_14,,0.07301957394041803,False,unclassified_980.png,not_used
981,1673,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/D06_1.png,satisfactory,retina,may_14,,0.07099998605416563,False,unclassified_981.png,not_used
982,1678,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/D11_1.png,satisfactory,satisfactory,may_14,,0.06494695142177831,False,unclassified_982.png,not_used
983,1681,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/E02_1.png,satisfactory,retina,may_14,,0.06089878420109271,False,unclassified_983.png,not_used
984,1685,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/E06_1.png,satisfactory,retina,may_14,,0.06978955507721887,False,unclassified_984.png,not_used
985,1688,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/E09_1.png,satisfactory,retina,may_14,,0.07328486372183328,False,unclassified_985.png,not_used
986,1690,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/E11_1.png,retina,satisfactory,may_14,,0.06858260471798368,False,unclassified_986.png,not_used
987,1691,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/E12_1.png,retina,non-retina,may_14,,0.06056029013977045,False,unclassified_987.png,not_used
988,1692,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/F01_1.png,satisfactory,satisfactory,may_14,,0.04475662521431702,False,unclassified_988.png,not_used
989,1693,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/F02_1.png,satisfactory,satisfactory,may_14,,0.05704461559769485,False,unclassified_989.png,not_used
990,1695,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/F04_1.png,retina,satisfactory,may_14,,0.06583250353982531,False,unclassified_990.png,not_used
991,1698,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/F07_1.png,satisfactory,retina,may_14,,0.06899851667543902,False,unclassified_991.png,not_used
992,1699,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/F08_1.png,satisfactory,retina,may_14,,0.07653942538874732,False,unclassified_992.png,not_used
993,1702,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/F11_1.png,retina,satisfactory,may_14,,0.06735960161453147,False,unclassified_993.png,not_used
994,1709,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/G06_1.png,satisfactory,satisfactory,may_14,,0.06294584947584814,False,unclassified_994.png,not_used
995,1710,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/G07_1.png,retina,satisfactory,may_14,,0.07284356914042346,False,unclassified_995.png,not_used
996,1711,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/G08_1.png,retina,satisfactory,may_14,,0.06458047257052882,False,unclassified_996.png,not_used
997,1712,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/G09_1.png,satisfactory,retina,may_14,,0.07063506612544193,False,unclassified_997.png,not_used
998,1713,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/G10_1.png,retina,satisfactory,may_14,,0.0754843616379975,False,unclassified_998.png,not_used
999,1718,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/H03_1.png,satisfactory,retina,may_14,,0.04258829950293673,False,unclassified_999.png,not_used
1000,1722,rxGFP_may14/Eugene/BF_D6/pl2/Scan _MyScan_ 2019-05-20 23.20.21/H07_1.png,satisfactory,satisfactory,may_14,,0.04639107577982058,False,unclassified_1000.png,not_used
1001,1730,rxGFP_may14/Eugene/BF_D6/pl3/Scan _MyScan_ 2019-05-20 22.54.10/A03_1.png,retina,satisfactory,may_14,,0.09006692556737672,False,unclassified_1001.png,not_used
1002,1732,rxGFP_may14/Eugene/BF_D6/pl3/Scan _MyScan_ 2019-05-20 22.54.10/A05_1.png,retina,satisfactory,may_14,,0.07742095043648935,False,unclassified_1002.png,not_used
1003,1733,rxGFP_may14/Eugene/BF_D6/pl3/Scan _MyScan_ 2019-05-20 22.54.10/A06_1.png,retina,satisfactory,may_14,,0.08332465974543754,False,unclassified_1003.png,not_used
1004,1734,rxGFP_may14/Eugene/BF_D6/pl3/Scan _MyScan_ 2019-05-20 22.54.10/A07_1.png,satisfactory,satisfactory,may_14,,0.08132390952510449,False,unclassified_1004.png,not_used
1005,1735,rxGFP_may14/Eugene/BF_D6/pl3/Scan _MyScan_ 2019-05-20 22.54.10/A08_1.png,retina,satisfactory,may_14,,0.08203287483872787,False,unclassified_1005.png,not_used
1006,1736,rxGFP_may14/Eugene/BF_D6/pl3/Scan _MyScan_ 2019-05-20 22.54.10/A09_1.png,retina,satisfactory,may_14,,0.07913839793063622,False,unclassified_1006.png,not_used
1007,1737,rxGFP_may14/Eugene/BF_D6/pl3/Scan _MyScan_ 2019-05-20 22.54.10/A10_1.png,retina,satisfactory,may_14,,0.08152014611711375,False,unclassified_1007.png,not_used
1008,1741,rxGFP_may14/Eugene/BF_D6/pl3/Scan _MyScan_ 2019-05-20 22.54.10/B02_1.png,satisfactory,retina,may_14,,0.07776015763297649,False,unclassified_1008.png,not_used
1009,1747,rxGFP_may14/Eugene/BF_D6/pl3/Scan _MyScan_ 2019-05-20 22.54.10/B08_1.png,retina,satisfactory,may_14,,0.07551017544105858,False,unclassified_1009.png,not_used
1010,1751,rxGFP_may14/Eugene/BF_D6/pl3/Scan _MyScan_ 2019-05-20 22.54.10/B12_1.png,satisfactory,satisfactory,may_14,,0.062425990429826814,False,unclassified_1010.png,not_used
1011,1753,rxGFP_may14/Eugene/BF_D6/pl3/Scan _MyScan_ 2019-05-20 22.54.10/C02_1.png,satisfactory,satisfactory,may_14,,0.0804601340298665,False,unclassified_1011.png,not_used
1012,1754,rxGFP_may14/Eugene/BF_D6/pl3/Scan _MyScan_ 2019-05-20 22.54.10/C03_1.png,satisfactory,satisfactory,may_14,,0.06974240890952699,False,unclassified_1012.png,not_used
1013,1756,rxGFP_may14/Eugene/BF_D6/pl3/Scan _MyScan_ 2019-05-20 22.54.10/C05_1.png,retina,satisfactory,may_14,,0.0707903666250328,False,unclassified_1013.png,not_used
1014,1761,rxGFP_may14/Eugene/BF_D6/pl3/Scan _MyScan_ 2019-05-20 22.54.10/C10_1.png,retina,satisfactory,may_14,,0.08040941971323738,False,unclassified_1014.png,not_used
1015,1763,rxGFP_may14/Eugene/BF_D6/pl3/Scan _MyScan_ 2019-05-20 22.54.10/C12_1.png,retina,satisfactory,may_14,,0.06409906644529494,False,unclassified_1015.png,not_used
